BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
6593.820644,1.0,388.66,388.66,0.0,4621.93458,0.583333,0.583333,0.0,0.416667,7.0,7.0,7000.0,1624.583114,2503.40234,0.0,12.0
4037.305658,1.0,45.0,45.0,0.0,104.238064,0.083333,0.083333,0.0,0.083333,1.0,1.0,4500.0,1073.844885,968.941265,0.0,12.0
6110.265264,1.0,0.0,0.0,0.0,2717.253917,0.0,0.0,0.0,0.416667,14.0,0.0,6500.0,1502.205631,2864.380327,0.0,12.0
1977.00709,1.0,1032.04,226.9,805.14,4335.919227,0.909091,0.090909,0.818182,0.545455,21.0,17.0,4000.0,3056.424974,910.707525,0.090909,11.0
3505.671311,1.0,0.0,0.0,0.0,1713.984305,0.0,0.0,0.0,0.5,6.0,0.0,4000.0,0.0,0,0.0,12.0
4986.400804,1.0,0.0,0.0,0.0,5439.467563,0.0,0.0,0.0,0.583333,40.0,0.0,8000.0,1241.538024,1439.230899,0.0,12.0
5322.994094,1.0,2812.2,857.12,1955.08,2510.352951,1.0,0.25,1.0,0.333333,8.0,81.0,8500.0,1509.423237,1834.031569,0.0,12.0
6458.56209,1.0,0.0,0.0,0.0,3360.228794,0.0,0.0,0.0,0.25,11.0,0.0,7000.0,1277.76778,2760.115734,0.0,12.0
4245.855092,1.0,1957.3,1077.3,880.0,0.0,0.833333,0.166667,0.583333,0.0,0.0,19.0,5000.0,1004.35474,1086.428906,0.0,12.0
4637.848144,1.0,1271.12,351.54,919.58,0.0,0.833333,0.25,0.833333,0.0,0.0,33.0,5000.0,1906.032044,3572.279251,0.0,12.0
5347.814547,1.0,0.0,0.0,0.0,4002.353384,0.0,0.0,0.0,0.5,9.0,0.0,7000.0,0.0,0,0.0,12.0
5837.105453,1.0,3488.49,3262.25,226.24,3303.1523,1.0,1.0,0.5,0.75,15.0,46.0,7900.0,0.0,0,0.0,12.0
4014.818167,1.0,0.0,0.0,0.0,988.356213,0.0,0.0,0.0,0.083333,1.0,0.0,8500.0,1009.185035,1177.149934,0.0,12.0
5800.587339,1.0,0.0,0.0,0.0,369.950794,0.0,0.0,0.0,0.083333,1.0,0.0,6500.0,1346.365584,1972.526015,0.0,12.0
840.804076,0.666667,0.0,0.0,0.0,3671.777443,0.0,0.0,0.0,0.222222,5.0,0.0,4000.0,3621.266477,193.171404,0.0,9.0
2187.732265,0.857143,0.0,0.0,0.0,3905.326256,0.0,0.0,0.0,0.285714,9.0,0.0,3000.0,1423.788603,461.365626,0.2,7.0
2933.240476,1.0,0.0,0.0,0.0,2040.433925,0.0,0.0,0.0,0.583333,13.0,0.0,3000.0,2431.578544,1739.74883,0.0,12.0
1706.014379,1.0,147.78,0.0,147.78,1657.090283,0.166667,0.0,0.166667,0.25,4.0,2.0,6000.0,1186.062765,374.595505,0.0,12.0
3983.923705,1.0,756.54,756.54,0.0,0.0,0.5,0.5,0.0,0.0,0.0,15.0,4000.0,1110.870941,1431.201171,0.0,12.0
5698.539876,1.0,47.55,0.0,47.55,2039.52804,0.166667,0.0,0.166667,0.75,14.0,2.0,6000.0,2976.579866,3463.174962,0.0,12.0
4178.625215,1.0,1431.89,430.69,1001.2,0.0,1.0,0.416667,0.833333,0.0,0.0,39.0,4000.0,2384.542045,3868.70983,0.0,12.0
3215.511032,0.818182,1112.2,1112.2,0.0,7616.064965,0.25,0.25,0.0,0.25,4.0,4.0,7200.0,0.0,0,0.0,12.0
2344.478291,1.0,1041.63,1041.63,0.0,4003.968939,0.25,0.25,0.0,0.333333,6.0,14.0,4000.0,3033.665478,716.70488,0.0,12.0
5335.302925,1.0,0.0,0.0,0.0,468.958688,0.0,0.0,0.0,0.166667,2.0,0.0,6000.0,1350.318606,1249.937085,0.0,12.0
3905.365959,1.0,150.8,150.8,0.0,1659.19931,0.166667,0.166667,0.0,0.416667,5.0,2.0,7500.0,990.524408,989.783286,0.0,12.0
2935.324966,1.0,409.63,351.87,57.76,1876.241162,0.583333,0.583333,0.083333,0.25,4.0,12.0,5000.0,580.13865,1114.588285,0.0,12.0
5469.851311,1.0,0.0,0.0,0.0,512.792701,0.0,0.0,0.0,0.166667,3.0,0.0,6000.0,1362.966798,2019.027883,0.0,12.0
5790.930626,1.0,464.51,399.41,65.1,2516.727082,0.416667,0.25,0.166667,0.166667,6.0,10.0,6000.0,1515.594331,2092.915898,0.0,12.0
3605.714046,1.0,1779.0,1779.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,5000.0,856.05828,761.012234,0.0,12.0
3992.261885,1.0,0.0,0.0,0.0,348.834361,0.0,0.0,0.0,0.583333,9.0,0.0,4000.0,1057.678259,1229.820066,0.0,12.0
1521.1681,1.0,245.98,245.98,0.0,2792.67597,0.166667,0.166667,0.0,0.25,3.0,2.0,6000.0,2261.523522,388.258009,0.0,12.0
3621.70204,1.0,674.73,674.73,0.0,1684.957411,0.25,0.25,0.0,0.166667,8.0,12.0,4000.0,1139.058595,1403.477006,0.0,12.0
4338.606862,1.0,0.0,0.0,0.0,1817.569093,0.0,0.0,0.0,0.083333,4.0,0.0,8000.0,8019.800702,964.118618,0.0,12.0
1872.767651,1.0,0.0,0.0,0.0,3394.509419,0.0,0.0,0.0,0.166667,3.0,0.0,5500.0,1151.721386,627.015802,0.0,12.0
4823.822993,0.857143,0.0,0.0,0.0,6481.300951,0.0,0.0,0.0,0.142857,4.0,0.0,7000.0,863.62306,1148.631716,0.0,7.0
4732.37354,1.0,14.95,0.0,14.95,2173.356068,0.083333,0.0,0.083333,0.416667,11.0,1.0,5700.0,1289.284068,1172.289863,0.0,12.0
6719.376505,1.0,0.0,0.0,0.0,2443.262416,0.0,0.0,0.0,0.333333,7.0,0.0,7500.0,1493.089193,2488.976669,0.0,12.0
1867.649838,1.0,0.0,0.0,0.0,3264.573342,0.0,0.0,0.0,0.666667,9.0,0.0,4500.0,476.162309,401.970276,0.0,12.0
5135.604593,1.0,110.18,0.0,110.18,6551.99521,0.333333,0.0,0.333333,0.333333,17.0,4.0,6000.0,1716.998424,2463.472147,0.0,12.0
5747.761139,1.0,1627.69,0.0,1627.69,0.0,1.0,0.0,1.0,0.0,0.0,49.0,5500.0,2507.704747,7490.453967,0.0,12.0
7760.940543,1.0,0.0,0.0,0.0,3423.085934,0.0,0.0,0.0,0.5,10.0,0.0,8000.0,2845.010795,2459.741299,0.0,12.0
816.82453,0.3,42.3,42.3,0.0,3967.709973,0.1,0.1,0.0,0.2,5.0,1.0,6000.0,361.853722,645.320421,0.0,10.0
3770.560441,0.875,964.06,260.0,704.06,5140.287889,0.875,0.125,0.75,0.625,24.0,8.0,6000.0,565.71913,1241.283569,0.0,8.0
5523.999416,1.0,0.0,0.0,0.0,4087.167822,0.0,0.0,0.0,0.25,4.0,0.0,8000.0,0.0,0,0.0,12.0
3024.629054,1.0,0.0,0.0,0.0,2171.139178,0.0,0.0,0.0,0.333333,10.0,0.0,4500.0,4226.578611,691.692633,0.0,12.0
4664.023286,1.0,340.0,340.0,0.0,3510.115735,0.083333,0.083333,0.0,0.25,8.0,1.0,6000.0,2162.141639,2009.821743,0.0,12.0
6404.955912,1.0,3970.8,2267.0,1703.8,0.0,1.0,0.583333,0.916667,0.0,0.0,64.0,7500.0,3879.252512,1868.983718,0.0,12.0
1403.597712,1.0,1050.83,67.9,982.93,4083.515108,1.0,0.083333,1.0,0.25,4.0,24.0,5000.0,4673.520993,982.544984,0.0,12.0
3737.175713,1.0,0.0,0.0,0.0,3017.170336,0.0,0.0,0.0,0.166667,4.0,0.0,4500.0,0.0,0,0.0,12.0
3534.253718,1.0,566.28,431.01,135.27,3888.756412,0.5,0.333333,0.333333,0.083333,2.0,17.0,4000.0,1298.823687,858.977427,0.0,12.0
4245.550244,1.0,332.82,0.0,332.82,6649.712062,1.0,0.0,1.0,0.666667,24.0,25.0,5000.0,5810.994681,1284.011712,0.0,12.0
4855.340797,1.0,0.0,0.0,0.0,1886.470361,0.0,0.0,0.0,0.083333,2.0,0.0,6000.0,2996.735376,1855.766226,0.0,12.0
4264.307261,1.0,222.64,0.0,222.64,249.298208,0.916667,0.0,0.833333,0.25,3.0,11.0,4500.0,1017.241855,1225.908506,0.0,12.0
4479.115547,1.0,759.15,759.15,0.0,2493.111705,1.0,1.0,0.0,0.25,6.0,12.0,6000.0,994.500495,1384.111493,0.0,12.0
3143.928913,1.0,3055.87,3055.87,0.0,0.0,0.75,0.75,0.0,0.0,0.0,26.0,4500.0,2198.293667,784.387878,0.0,12.0
5580.530306,1.0,2470.4,457.73,2012.67,1652.878895,0.5,0.083333,0.5,0.083333,1.0,19.0,9500.0,3340.041274,3024.949485,0.0,12.0
4700.106602,1.0,2570.0,492.46,2077.54,124.563782,0.75,0.166667,0.666667,0.166667,2.0,40.0,4500.0,3259.958288,5620.295192,0.0,12.0
4458.055159,1.0,0.0,0.0,0.0,2806.959645,0.0,0.0,0.0,0.583333,18.0,0.0,7500.0,1088.755323,1189.693931,0.0,12.0
3872.605467,1.0,0.0,0.0,0.0,1483.933054,0.0,0.0,0.0,0.416667,8.0,0.0,4000.0,1067.405461,911.08543,0.0,12.0
4102.599015,1.0,1483.12,1085.19,397.93,1992.715742,0.833333,0.25,0.583333,0.166667,3.0,30.0,5000.0,1357.36111,1919.690041,0.0,12.0
3690.177649,1.0,0.0,0.0,0.0,1328.643945,0.0,0.0,0.0,0.5,11.0,0.0,4000.0,1006.358943,1819.542692,0.0,12.0
4263.008734,1.0,3522.57,1482.0,2040.57,2485.845274,1.0,0.333333,1.0,0.25,6.0,25.0,6000.0,1165.621928,1520.54755,0.0,12.0
3563.23692,1.0,709.9,609.9,100.0,779.264494,1.0,1.0,0.083333,0.166667,2.0,16.0,7000.0,826.576112,817.39586,0.0,12.0
4914.325665,1.0,1653.6,353.6,1300.0,1442.395734,0.75,0.25,0.583333,0.166667,3.0,14.0,5000.0,3410.253378,3451.70216,0.0,12.0
4497.213951,1.0,2001.19,210.43,1790.76,0.0,1.0,0.083333,1.0,0.0,0.0,30.0,4500.0,3058.768463,5067.863223,0.0,12.0
2569.379868,1.0,972.65,162.95,809.7,1390.367155,0.583333,0.166667,0.5,0.166667,5.0,15.0,5500.0,807.047622,590.361005,0.0,12.0
5066.461251,1.0,2274.21,1282.85,991.36,2854.551358,1.0,0.666667,1.0,0.75,23.0,60.0,5000.0,5174.255034,6174.387335,0.0,12.0
1284.63314,1.0,55.5,0.0,55.5,5406.459348,0.083333,0.0,0.083333,0.833333,123.0,1.0,3000.0,3432.757202,421.385587,0.0,12.0
3294.37955,1.0,0.0,0.0,0.0,2546.891416,0.0,0.0,0.0,0.083333,3.0,0.0,4000.0,1084.059239,1228.291582,0.0,12.0
5404.202992,1.0,469.0,286.0,183.0,8005.22508,0.666667,0.166667,0.333333,0.833333,52.0,4.0,7000.0,2676.467444,1468.475204,0.0,6.0
5484.800476,1.0,0.0,0.0,0.0,1239.217984,0.0,0.0,0.0,0.666667,8.0,0.0,6000.0,2060.020446,1306.960035,0.0,12.0
2627.184835,1.0,0.0,0.0,0.0,3216.192328,0.0,0.0,0.0,0.083333,7.0,0.0,3150.0,394.285767,10636.14839,0.0,12.0
2689.586312,1.0,0.0,0.0,0.0,2224.68646,0.0,0.0,0.0,0.083333,1.0,0.0,7000.0,809.880619,663.360789,0.0,12.0
7295.920263,1.0,0.0,0.0,0.0,721.214369,0.0,0.0,0.0,0.25,4.0,0.0,7500.0,1984.351035,3082.801095,0.0,12.0
7975.19143,1.0,1142.15,1017.65,124.5,2652.115823,0.5,0.333333,0.25,0.25,3.0,10.0,9000.0,2079.521171,2902.18515,0.0,12.0
7088.358802,1.0,0.0,0.0,0.0,3118.050456,0.0,0.0,0.0,0.083333,2.0,0.0,7500.0,4539.526102,2183.319473,0.0,12.0
4458.045588,1.0,0.0,0.0,0.0,2846.034435,0.0,0.0,0.0,0.166667,6.0,0.0,5000.0,985.516901,1708.136351,0.0,12.0
4114.723127,1.0,1841.62,1456.94,384.68,4004.273974,1.0,1.0,0.25,0.416667,8.0,21.0,7500.0,7780.322889,950.496396,0.0,12.0
2739.836747,0.909091,0.0,0.0,0.0,2970.288928,0.0,0.0,0.0,0.363636,5.0,0.0,3000.0,3418.06811,1384.882852,0.0,11.0
3183.529482,1.0,386.12,386.12,0.0,3715.643596,0.636364,0.636364,0.0,0.363636,7.0,9.0,4000.0,4441.185925,752.309324,0.0,11.0
3946.876897,1.0,207.0,0.0,207.0,1546.727807,0.916667,0.0,0.916667,0.5,11.0,11.0,8500.0,1494.101923,886.539252,0.0,12.0
5380.796813,1.0,1710.24,817.32,892.92,2292.800636,1.0,0.416667,1.0,0.25,6.0,43.0,6000.0,1572.990843,3215.771919,0.0,12.0
3419.661676,1.0,11.06,11.06,0.0,1261.347779,0.083333,0.083333,0.0,0.083333,1.0,1.0,4000.0,745.984976,1243.56477,0.0,12.0
2134.513436,1.0,733.35,78.6,654.75,5716.149236,0.818182,0.181818,0.818182,0.181818,7.0,11.0,3000.0,6801.933334,1017.637027,0.090909,11.0
3725.636832,1.0,0.0,0.0,0.0,516.029064,0.0,0.0,0.0,0.666667,9.0,0.0,4000.0,1221.274221,1537.255049,0.0,12.0
6014.806806,1.0,433.63,433.63,0.0,2433.987199,0.25,0.25,0.0,0.583333,13.0,5.0,7000.0,1534.75789,1663.455756,0.0,12.0
365.12275,1.0,571.32,0.0,571.32,4961.005282,0.5,0.0,0.333333,0.416667,14.0,3.0,4000.0,5308.488824,216.48223,0.454545,12.0
2331.38017,1.0,1919.66,1310.9,608.76,0.0,0.916667,0.416667,0.75,0.0,0.0,34.0,6000.0,6725.483653,609.161536,0.0,12.0
2144.477682,1.0,228.35,228.35,0.0,1908.662268,0.333333,0.333333,0.0,0.083333,1.0,7.0,4000.0,2520.722012,507.937007,0.0,12.0
2927.082849,0.9,0.0,0.0,0.0,3987.822594,0.0,0.0,0.0,0.3,5.0,0.0,4000.0,862.790575,1178.426048,0.0,10.0
4094.433899,1.0,0.0,0.0,0.0,1618.325972,0.0,0.0,0.0,0.5,8.0,0.0,7500.0,1070.599052,1441.148962,0.0,12.0
5941.847384,1.0,0.0,0.0,0.0,744.138154,0.0,0.0,0.0,0.166667,2.0,0.0,7000.0,1756.829998,2166.204489,0.0,12.0
5656.069801,1.0,362.36,362.36,0.0,7240.433194,0.25,0.25,0.0,1.25,12.0,2.0,8000.0,683.421497,2036.877611,0.0,8.0
2705.591995,1.0,818.02,326.02,492.0,2758.007287,1.0,0.083333,1.0,0.083333,3.0,14.0,3000.0,4055.34116,1002.627519,0.083333,12.0
3472.806962,1.0,1800.0,0.0,1800.0,2642.846513,1.0,0.0,1.0,0.083333,7.0,12.0,6000.0,2214.368263,4093.868044,0.0,12.0
3063.017462,1.0,0.0,0.0,0.0,3550.209696,0.0,0.0,0.0,0.166667,3.0,0.0,5500.0,757.537513,891.059927,0.0,12.0
3714.539663,1.0,1307.16,1307.16,0.0,4245.840374,1.0,1.0,0.0,0.333333,4.0,24.0,5000.0,1529.771263,1212.951385,0.0,12.0
2386.932058,1.0,861.79,181.81,679.98,457.699229,0.333333,0.166667,0.166667,0.083333,1.0,7.0,6000.0,6532.686986,634.388953,0.083333,12.0
2643.876192,0.818182,798.34,277.0,521.34,3206.809796,0.5,0.25,0.416667,0.166667,2.0,19.0,4500.0,728.056878,769.627647,0.0,12.0
4881.822347,1.0,0.0,0.0,0.0,223.953042,0.0,0.0,0.0,0.25,3.0,0.0,8500.0,1227.062915,1208.463027,0.0,12.0
2398.26262,1.0,0.0,0.0,0.0,722.361498,0.0,0.0,0.0,0.416667,8.0,0.0,6000.0,738.312743,879.041116,0.0,12.0
4834.586867,1.0,0.0,0.0,0.0,56.747353,0.0,0.0,0.0,0.1,1.0,0.0,5500.0,874.365824,1582.515056,0.0,10.0
2752.146656,1.0,1648.53,618.55,1029.98,2146.51325,1.0,0.333333,1.0,0.25,4.0,46.0,6500.0,1427.725762,1342.185961,0.0,12.0
5603.045332,1.0,0.0,0.0,0.0,2909.490912,0.0,0.0,0.0,0.416667,6.0,0.0,7500.0,6135.140807,2279.351491,0.0,12.0
1560.533094,0.777778,749.57,209.77,539.8,4096.907903,0.666667,0.222222,0.444444,0.666667,19.0,7.0,6000.0,617.46628,414.824247,0.0,9.0
3406.473855,1.0,1140.0,0.0,1140.0,0.0,0.5,0.0,0.5,0.0,0.0,6.0,3650.0,2541.196672,2559.345,0.0,12.0
4006.206157,1.0,169.28,0.0,169.28,2868.734582,0.583333,0.0,0.583333,0.25,7.0,7.0,6000.0,1553.157125,988.712621,0.0,12.0
2830.364475,1.0,1412.76,0.0,1412.76,2045.094842,1.0,0.0,1.0,0.416667,6.0,25.0,5000.0,6940.278105,759.346966,0.0,12.0
5499.895765,1.0,0.0,0.0,0.0,485.269985,0.0,0.0,0.0,0.333333,6.0,0.0,6000.0,1445.294493,2703.217084,0.0,12.0
5271.415483,1.0,0.0,0.0,0.0,2193.804998,0.0,0.0,0.0,0.25,7.0,0.0,6500.0,1479.003541,1321.46938,0.0,12.0
5639.464394,1.0,717.18,399.15,318.03,3856.971744,0.416667,0.166667,0.25,0.75,16.0,7.0,7000.0,1460.652254,1540.175186,0.0,12.0
5308.90635,1.0,0.0,0.0,0.0,4954.608429,0.0,0.0,0.0,0.5,21.0,0.0,9500.0,1334.749456,1272.080547,0.0,12.0
2388.503738,1.0,4021.29,2303.6,1717.69,2075.781347,1.0,1.0,0.5,0.333333,4.0,44.0,5000.0,2851.045852,794.323892,0.0,12.0
4343.537475,1.0,1326.3,1326.3,0.0,1123.247578,1.0,1.0,0.0,0.166667,2.0,23.0,4500.0,1373.689245,3414.220124,0.0,12.0
9164.724752,1.0,3407.69,2074.16,1333.53,2063.860557,1.0,0.833333,1.0,0.166667,5.0,77.0,9500.0,0.0,0,0.0,12.0
5211.229218,1.0,0.0,0.0,0.0,2316.206642,0.0,0.0,0.0,0.416667,10.0,0.0,5500.0,1009.545319,2092.29409,0.0,12.0
2654.816967,1.0,0.0,0.0,0.0,3469.664606,0.0,0.0,0.0,0.25,27.0,0.0,4000.0,3225.132002,1689.935969,0.0,12.0
4767.644535,1.0,806.0,481.0,325.0,1705.723287,1.0,0.083333,1.0,0.166667,3.0,25.0,8000.0,880.198403,2203.284474,0.0,12.0
2574.852985,1.0,578.66,578.66,0.0,6390.668135,1.0,1.0,0.0,0.272727,4.0,12.0,9500.0,3219.440365,728.739114,0.0,11.0
3517.561446,1.0,173.69,173.69,0.0,3122.99024,0.166667,0.166667,0.0,0.416667,6.0,2.0,5000.0,5091.300312,796.031998,0.0,12.0
3957.419199,1.0,1162.63,1021.67,140.96,3808.247988,0.5,0.416667,0.166667,0.666667,21.0,14.0,7500.0,1476.991573,1451.018556,0.0,12.0
4270.148411,0.888889,363.0,363.0,0.0,5307.322893,0.111111,0.111111,0.0,0.555556,11.0,2.0,5500.0,1250.695005,2070.907379,0.0,9.0
3616.993845,0.888889,0.0,0.0,0.0,4947.781762,0.0,0.0,0.0,0.555556,7.0,0.0,5500.0,529.726072,1294.501736,0.0,9.0
2315.003636,1.0,0.0,0.0,0.0,3253.033658,0.0,0.0,0.0,0.666667,27.0,0.0,3000.0,2467.952091,986.843214,0.0,12.0
5280.649637,1.0,0.0,0.0,0.0,1786.833644,0.0,0.0,0.0,0.333333,4.0,0.0,6000.0,1648.300986,1264.637138,0.0,12.0
1444.365154,0.727273,780.14,69.9,710.24,3573.493609,0.416667,0.083333,0.25,0.25,6.0,5.0,9000.0,6123.111421,430.209133,0.285714,12.0
802.274379,0.636364,150.0,0.0,150.0,3714.01114,0.25,0.0,0.25,0.166667,2.0,3.0,6000.0,0.0,0,0.0,12.0
6059.861762,1.0,250.32,250.32,0.0,4447.636548,0.083333,0.083333,0.0,0.666667,10.0,1.0,7000.0,0.0,0,0.0,12.0
3558.685862,1.0,1036.19,1036.19,0.0,3270.549354,0.25,0.25,0.0,0.5,11.0,6.0,7300.0,1616.614478,1100.977131,0.0,12.0
5878.663267,1.0,1230.08,1000.0,230.08,4665.557504,1.0,0.083333,1.0,0.666667,24.0,13.0,6500.0,2535.48125,2434.435407,0.0,12.0
2746.923673,1.0,0.0,0.0,0.0,4289.506847,0.0,0.0,0.0,0.333333,11.0,0.0,6500.0,2017.190799,622.503528,0.0,12.0
4223.832142,1.0,0.0,0.0,0.0,3305.855177,0.0,0.0,0.0,0.5,18.0,0.0,4500.0,0.0,0,0.0,12.0
6002.618198,1.0,0.0,0.0,0.0,1163.462217,0.0,0.0,0.0,0.5,10.0,0.0,6500.0,1498.948148,1837.998855,0.0,12.0
4593.577983,1.0,0.0,0.0,0.0,393.742621,0.0,0.0,0.0,0.1,1.0,0.0,5250.0,1064.91324,1558.017969,0.0,10.0
3908.10498,1.0,1238.12,1159.3,78.82,1799.316522,0.666667,0.583333,0.166667,0.25,4.0,13.0,6000.0,1147.443975,870.610813,0.0,12.0
4618.091584,1.0,541.68,541.68,0.0,3580.753362,0.166667,0.166667,0.0,0.166667,2.0,2.0,8500.0,0.0,0,0.0,12.0
5573.146558,1.0,435.14,435.14,0.0,3935.733135,1.0,1.0,0.0,0.333333,7.0,14.0,7000.0,1587.909833,1390.110596,0.0,12.0
2870.08219,0.909091,490.21,490.21,0.0,10735.1018,0.272727,0.272727,0.0,0.636364,29.0,3.0,6000.0,5956.127312,991.468328,0.0,11.0
3421.5478,1.0,36.0,0.0,36.0,19.042417,0.083333,0.0,0.083333,0.083333,1.0,1.0,3500.0,404.993426,10849.43809,0.0,12.0
5317.783607,1.0,0.0,0.0,0.0,5833.696908,0.0,0.0,0.0,0.416667,8.0,0.0,6500.0,3154.862353,1369.775906,0.0,12.0
3766.072756,1.0,64.82,34.96,29.86,298.108645,0.25,0.083333,0.166667,0.166667,4.0,3.0,4150.0,1019.849756,1260.262738,0.0,12.0
3846.498183,1.0,788.54,734.45,54.09,69.894469,0.545455,0.363636,0.181818,0.090909,2.0,8.0,4200.0,2071.865365,1445.432949,0.0,11.0
5516.201451,1.0,0.0,0.0,0.0,2941.903445,0.0,0.0,0.0,0.333333,11.0,0.0,6000.0,1443.4332,1406.909258,0.0,12.0
5842.231445,1.0,452.59,241.53,211.06,786.62111,0.916667,0.416667,0.916667,0.25,5.0,22.0,7500.0,4431.489516,2071.432892,0.0,12.0
4677.242936,1.0,125.0,0.0,125.0,2406.229924,0.583333,0.0,0.5,0.5,6.0,10.0,5000.0,1087.866649,1092.737436,0.0,12.0
6432.685892,1.0,0.0,0.0,0.0,3249.062265,0.0,0.0,0.0,0.5,16.0,0.0,7000.0,1549.916395,2295.219735,0.0,12.0
7024.269179,1.0,130.4,0.0,130.4,1916.534565,0.333333,0.0,0.25,0.083333,1.0,4.0,10200.0,0.0,0,0.0,12.0
4862.641586,1.0,1302.37,1302.37,0.0,1279.629012,0.5,0.5,0.0,0.25,3.0,9.0,6000.0,1723.432154,1836.602896,0.0,12.0
5961.863054,1.0,320.08,64.03,256.05,3134.417004,1.0,0.083333,0.916667,0.583333,17.0,13.0,7000.0,1894.746827,2168.95118,0.0,12.0
4069.525304,1.0,259.84,211.51,48.33,1731.958401,0.166667,0.166667,0.083333,0.25,12.0,4.0,7500.0,1105.027682,1586.594493,0.0,12.0
3409.130731,1.0,0.0,0.0,0.0,4459.741851,0.0,0.0,0.0,0.666667,14.0,0.0,6000.0,2203.045653,1023.380975,0.0,12.0
3892.22326,1.0,929.99,453.0,476.99,558.732109,1.0,0.5,1.0,0.083333,1.0,65.0,6500.0,951.737085,909.741196,0.0,12.0
4184.915498,1.0,0.0,0.0,0.0,3757.68359,0.0,0.0,0.0,0.5,13.0,0.0,5000.0,0.0,0,0.0,12.0
4046.574741,1.0,1757.44,242.89,1514.55,19.677306,1.0,0.25,1.0,0.083333,1.0,68.0,4500.0,1721.705144,1111.315878,0.0,12.0
1522.831212,1.0,0.0,0.0,0.0,1883.483223,0.0,0.0,0.0,0.5,7.0,0.0,5000.0,1110.576652,364.832651,0.0,10.0
2016.049201,1.0,1372.57,620.77,751.8,3806.758546,0.75,0.583333,0.416667,0.75,27.0,16.0,5500.0,3582.470327,615.990784,0.0,12.0
5336.743176,1.0,680.97,680.97,0.0,4037.626724,0.583333,0.583333,0.0,0.416667,7.0,10.0,8500.0,1272.722158,1361.590608,0.0,12.0
3676.070324,1.0,2255.1,1216.81,1038.29,106.449005,1.0,0.666667,1.0,0.083333,1.0,27.0,3500.0,2055.087209,3606.228152,0.0,12.0
