BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
1132.386178,0.454545,2246.3,2246.3,0.0,14048.07181,0.333333,0.333333,0.0,0.416667,20.0,8.0,6000.0,32048.6122,406.790252,0.8,12.0
1732.715258,1.0,3244.16,2480.85,763.31,0.0,1.0,0.666667,0.5,0.0,0.0,29.0,11500.0,5674.185857,563.827502,0.0,12.0
1903.688611,1.0,6079.5,4719.5,1360.0,10227.22894,0.916667,0.25,0.666667,0.25,22.0,31.0,7300.0,18552.39489,762.263884,0.416667,12.0
426.372628,1.0,5749.96,5439.96,310.0,0.0,1.0,1.0,0.25,0.0,0.0,50.0,12000.0,5711.540654,202.73209,0.833333,12.0
1128.229387,1.0,5068.88,3529.88,1539.0,0.0,1.0,1.0,1.0,0.0,0.0,76.0,4500.0,3904.568067,373.931063,0.083333,12.0
507.144348,1.0,5708.18,4584.78,1123.4,0.0,1.0,0.75,0.75,0.0,0.0,47.0,4000.0,5589.952268,232.131169,1.0,12.0
6032.740391,1.0,7553.48,2643.53,4909.95,0.0,0.916667,0.75,1.0,0.0,0.0,85.0,13500.0,5377.338091,1365.123434,0.0,12.0
1492.039988,1.0,4106.15,2688.46,1417.69,734.816479,0.333333,0.25,0.416667,0.083333,1.0,50.0,12000.0,9678.173119,606.899183,0.5,12.0
150.952465,0.727273,6407.67,3725.33,2682.34,0.0,1.0,0.666667,1.0,0.0,0.0,44.0,14500.0,3484.429075,108.937025,0.3,12.0
204.329381,1.0,6558.55,6558.55,0.0,0.0,1.0,1.0,0.0,0.0,0.0,74.0,7000.0,5872.707939,169.703195,0.916667,12.0
813.185305,1.0,8194.05,7280.27,913.78,0.0,1.0,1.0,1.0,0.0,0.0,121.0,6000.0,7069.804042,216.277252,0.583333,12.0
2549.128288,1.0,13771.63,4503.31,9268.32,0.0,1.0,0.5,1.0,0.0,0.0,83.0,14500.0,16826.42443,451.636081,0.25,12.0
2883.906333,1.0,4620.34,4300.42,319.92,0.0,1.0,0.583333,1.0,0.0,0.0,21.0,7500.0,6476.333335,1090.368608,0.083333,12.0
3366.051663,1.0,6344.3,4438.8,1905.5,0.0,1.0,0.833333,0.666667,0.0,0.0,54.0,12000.0,2890.901993,694.340138,0.083333,12.0
950.563525,0.909091,7479.95,7479.95,0.0,0.0,0.818182,0.818182,0.0,0.0,0.0,14.0,15000.0,7521.226078,319.437528,0.888889,11.0
531.455619,1.0,6300.4,6300.4,0.0,0.0,0.833333,0.833333,0.0,0.0,0.0,21.0,16500.0,4924.941312,182.288774,1.0,12.0
492.070146,0.8,4924.41,4924.41,0.0,0.0,0.8,0.8,0.0,0.0,0.0,48.0,10500.0,3430.597877,149.408227,1.0,10.0
1311.732049,1.0,10700.63,2912.65,7787.98,0.0,0.916667,0.5,1.0,0.0,0.0,222.0,6000.0,9853.313787,280.014823,0.818182,12.0
1202.975648,1.0,11313.77,10133.7,1180.07,0.0,1.0,1.0,0.833333,0.0,0.0,98.0,6000.0,10718.04224,281.611634,0.833333,12.0
4546.766836,1.0,3525.37,0.0,3525.37,0.0,1.0,0.0,1.0,0.0,0.0,66.0,15000.0,14083.96809,1442.933291,0.25,12.0
3452.538704,1.0,11681.64,11681.64,0.0,0.0,1.0,1.0,0.0,0.0,0.0,141.0,10500.0,8145.713972,1198.614519,0.0,12.0
2690.771926,1.0,12465.21,9805.73,2659.48,0.0,1.0,0.583333,1.0,0.0,0.0,79.0,13000.0,9290.702248,653.194444,0.0,12.0
8781.831676,1.0,11674.64,9400.96,2273.68,0.0,1.0,1.0,0.916667,0.0,0.0,93.0,16000.0,10377.3612,2372.97281,0.0,12.0
837.950585,1.0,8273.18,2904.89,5368.29,0.0,1.0,1.0,1.0,0.0,0.0,53.0,7000.0,7883.621179,208.069929,1.0,12.0
3774.063585,1.0,7680.08,5050.97,2629.11,0.0,1.0,0.583333,1.0,0.0,0.0,64.0,11500.0,2529.085319,1256.196236,0.0,12.0
1088.031913,1.0,9734.63,3756.01,5978.62,0.0,1.0,1.0,1.0,0.0,0.0,194.0,8500.0,8571.945329,204.762568,0.083333,12.0
5248.392421,1.0,8403.17,7469.7,933.47,3141.100688,0.833333,0.666667,0.75,0.5,12.0,117.0,13000.0,8495.972927,1183.069705,0.25,12.0
3123.339488,1.0,11202.09,10929.53,272.56,0.0,1.0,1.0,0.583333,0.0,0.0,100.0,7500.0,8317.163283,887.495688,0.083333,12.0
2394.126386,1.0,3651.59,1544.79,2106.8,2420.908491,1.0,0.833333,1.0,0.166667,11.0,111.0,4500.0,6925.337419,1646.768053,0.083333,12.0
544.879717,1.0,6477.6,3301.6,3176.0,0.0,1.0,1.0,0.916667,0.0,0.0,83.0,7500.0,6381.236136,235.661045,0.833333,12.0
1759.969888,1.0,5969.33,3755.24,2214.09,1777.022586,1.0,1.0,1.0,0.25,4.0,92.0,16500.0,7272.999505,445.131364,0.25,12.0
1482.235539,1.0,14604.87,2475.93,12128.94,0.0,1.0,0.583333,1.0,0.0,0.0,219.0,15500.0,14462.63056,340.717801,1.0,12.0
7760.5254,1.0,14332.92,10588.97,3743.95,0.0,1.0,0.909091,0.909091,0.0,0.0,152.0,16000.0,7116.531862,2117.186083,0.0,11.0
1724.2041,1.0,8371.19,4192.8,4178.39,959.946429,1.0,0.5,1.0,0.083333,1.0,87.0,3800.0,9582.782864,1805.370785,0.25,12.0
558.989996,0.818182,4552.44,1234.0,3318.44,0.0,0.75,0.166667,0.583333,0.0,0.0,15.0,5000.0,5496.343824,173.931803,1.0,12.0
3808.073463,0.909091,6030.34,2874.89,3155.45,7279.880364,1.0,0.5,1.0,0.5,62.0,104.0,7000.0,17084.85192,2068.25205,0.090909,12.0
10359.45471,1.0,12650.0,12650.0,0.0,2781.682203,0.25,0.25,0.0,0.166667,2.0,10.0,10500.0,7566.470234,9170.428051,0.0,12.0
983.339069,1.0,5601.54,3073.82,2527.72,36.336457,1.0,0.75,1.0,0.083333,1.0,182.0,7500.0,4807.552996,207.134142,0.166667,12.0
13763.47358,1.0,9670.84,6701.08,2969.76,1896.204934,1.0,0.75,1.0,0.166667,2.0,88.0,17500.0,24199.11108,3039.137305,0.083333,12.0
1861.026633,1.0,7446.18,6376.98,1069.2,2817.03397,1.0,1.0,1.0,0.25,5.0,82.0,10000.0,10274.93122,528.241518,0.333333,12.0
446.735142,1.0,5228.36,2337.44,2890.92,0.0,1.0,1.0,1.0,0.0,0.0,71.0,3000.0,4843.737867,177.051156,0.454545,12.0
1355.180523,0.909091,8820.67,2549.65,6271.02,0.0,0.75,0.583333,0.583333,0.0,0.0,37.0,6500.0,3609.323897,416.412205,0.0,12.0
6713.551391,1.0,7590.08,7403.57,186.51,1596.569821,0.666667,0.666667,0.166667,0.166667,4.0,81.0,10000.0,2344.430467,4676.633767,0.0,12.0
432.915949,1.0,4430.17,3628.67,801.5,0.0,1.0,1.0,1.0,0.0,0.0,78.0,8500.0,4301.600928,186.739077,1.0,12.0
3879.064446,1.0,9796.28,9536.28,260.0,1959.013493,1.0,0.833333,0.583333,0.166667,2.0,45.0,19000.0,12667.90527,968.363741,0.333333,12.0
772.54691,1.0,8519.02,8003.21,515.81,237.066662,1.0,1.0,1.0,0.083333,1.0,117.0,17500.0,5828.994002,270.774147,0.833333,12.0
83.477053,0.181818,0.0,0.0,0.0,2654.856157,0.0,0.0,0.0,0.083333,2.0,0.0,3000.0,12902.18813,1791.729021,0.5,12.0
2210.404961,1.0,1790.64,1358.4,432.24,1660.66756,1.0,0.833333,1.0,0.75,18.0,52.0,10500.0,8862.839094,478.820544,0.0,12.0
268.493643,1.0,4917.48,3300.1,1617.38,0.0,1.0,0.25,1.0,0.0,0.0,31.0,13500.0,3552.167671,78.898037,0.375,12.0
4007.029155,1.0,7597.09,6761.29,835.8,0.0,1.0,1.0,0.333333,0.0,0.0,22.0,6500.0,0.0,0,0.0,12.0
6725.109914,1.0,6335.65,912.12,5423.53,0.0,1.0,0.583333,1.0,0.0,0.0,108.0,11000.0,3203.884297,2658.77669,0.0,12.0
391.179957,0.909091,7363.38,6965.06,398.32,0.0,0.833333,0.666667,0.416667,0.0,0.0,42.0,4500.0,11891.44907,889.95708,1.0,12.0
1389.598597,1.0,6058.03,3391.88,2666.15,3517.94774,1.0,0.166667,1.0,0.25,6.0,52.0,4000.0,6528.829703,550.971147,0.0,12.0
160.852061,0.888889,4704.98,2017.22,2687.76,0.0,0.888889,0.666667,0.777778,0.0,0.0,45.0,4500.0,4372.542801,129.801874,0.833333,9.0
8.640998,0.363636,0.0,0.0,0.0,2777.200448,0.0,0.0,0.0,0.083333,1.0,0.0,6000.0,11267.69478,5.045387,0.5,12.0
677.188172,0.909091,3777.59,3777.59,0.0,329.214459,0.818182,0.818182,0.0,0.181818,3.0,28.0,4000.0,5499.745992,261.247523,0.090909,11.0
741.294747,1.0,7096.36,4287.78,2808.58,0.0,1.0,1.0,1.0,0.0,0.0,84.0,7500.0,6642.324858,211.053637,1.0,12.0
34.207779,0.090909,2483.26,2483.26,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,10000.0,29272.48607,0,0.0,12.0
1060.385693,1.0,5327.61,5327.61,0.0,3467.977927,0.833333,0.833333,0.0,0.583333,12.0,53.0,6000.0,8412.649548,247.085679,0.9,12.0
653.004882,0.818182,2035.29,1259.58,775.71,0.0,0.75,0.5,0.5,0.0,0.0,29.0,9500.0,7590.280949,319.680283,0.0,12.0
599.044829,1.0,6528.65,4859.87,1668.78,0.0,1.0,1.0,1.0,0.0,0.0,113.0,12000.0,5779.079513,176.295409,1.0,12.0
408.732898,0.272727,0.0,0.0,0.0,4799.003911,0.0,0.0,0.0,0.083333,1.0,0.0,5000.0,19666.29097,678.362107,1.0,12.0
317.657562,1.0,4398.35,4398.35,0.0,0.0,0.916667,0.916667,0.0,0.0,0.0,47.0,16500.0,4028.380624,179.19571,0.916667,12.0
12.659909,0.272727,5252.04,2501.0,2751.04,0.0,1.0,0.166667,1.0,0.0,0.0,40.0,7350.0,4086.011768,29.259869,0.083333,12.0
801.110294,1.0,4276.89,1734.5,2542.39,0.0,1.0,0.333333,0.916667,0.0,0.0,58.0,7500.0,4750.947157,195.583027,0.083333,12.0
505.313231,1.0,4471.79,2875.13,1596.66,298.025242,1.0,1.0,0.916667,0.083333,1.0,74.0,14500.0,4393.043928,188.516174,0.833333,12.0
396.419487,1.0,4349.34,4349.34,0.0,0.0,0.916667,0.916667,0.0,0.0,0.0,14.0,5000.0,4381.453625,163.370313,1.0,12.0
541.240795,1.0,5999.95,4104.58,1895.37,0.0,1.0,1.0,1.0,0.0,0.0,97.0,16000.0,6850.328106,200.169985,1.0,12.0
373.243163,0.909091,3603.23,3603.23,0.0,0.0,0.75,0.75,0.0,0.0,0.0,24.0,6000.0,4752.699763,170.242711,1.0,12.0
3892.352781,1.0,6068.82,5368.71,700.11,1806.05694,0.75,0.583333,0.333333,0.333333,12.0,61.0,7500.0,4417.82569,1764.680048,0.0,12.0
5161.854898,1.0,4542.33,4051.67,490.66,0.0,1.0,1.0,0.583333,0.0,0.0,105.0,7500.0,3376.37909,1171.273248,0.0,12.0
2153.498372,1.0,5428.77,3064.59,2364.18,2399.569867,1.0,0.5,1.0,0.166667,3.0,45.0,12500.0,4059.3757,496.075078,0.083333,12.0
2792.534256,1.0,9661.37,9661.37,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,12.0,8500.0,6000.763458,682.274622,0.0,12.0
468.693449,1.0,4930.68,4012.0,918.68,0.0,1.0,0.416667,1.0,0.0,0.0,40.0,12000.0,4552.742211,217.937998,0.833333,12.0
4007.32326,1.0,3333.95,1317.01,2016.94,513.286838,1.0,0.5,1.0,0.083333,2.0,91.0,6000.0,6967.667428,2158.446633,0.0,12.0
972.665818,1.0,10549.19,9180.41,1368.78,0.0,1.0,1.0,1.0,0.0,0.0,248.0,9000.0,10114.18854,209.881639,1.0,12.0
1245.890862,1.0,5380.3,3976.99,1403.31,0.0,0.833333,0.5,0.75,0.0,0.0,32.0,4500.0,6133.623121,442.215058,0.1,12.0
867.444685,1.0,8751.49,6206.99,2544.5,0.0,1.0,1.0,0.666667,0.0,0.0,63.0,4000.0,8622.953253,209.975643,1.0,12.0
1367.479599,0.818182,12375.0,0.0,12375.0,0.0,0.75,0.0,0.75,0.0,0.0,9.0,16500.0,15246.11594,295.779348,1.0,12.0
619.375758,1.0,6133.45,5932.61,200.84,0.0,1.0,1.0,0.5,0.0,0.0,129.0,7000.0,5505.517545,182.916276,0.833333,12.0
916.63778,1.0,4627.8,2742.39,1885.41,0.0,1.0,1.0,1.0,0.0,0.0,89.0,16500.0,6083.511913,289.474616,0.083333,12.0
4.382924,0.272727,130.24,0.0,152.24,0.0,0.083333,0.0,0.083333,0.0,0.0,0.0,14000.0,28988.97388,1092.184812,0.5,12.0
668.102701,1.0,4943.92,2300.09,2643.83,0.0,1.0,0.916667,1.0,0.0,0.0,52.0,7000.0,4869.034025,199.727571,1.0,12.0
1687.08958,1.0,5094.17,4568.17,526.0,0.0,1.0,1.0,0.416667,0.0,0.0,70.0,8000.0,3606.985963,460.572295,0.0,12.0
1995.089853,1.0,8335.69,7400.85,934.84,0.0,1.0,0.818182,0.272727,0.0,0.0,69.0,7000.0,3348.095046,1298.363292,0.0,11.0
3181.996689,0.909091,2046.06,1605.62,440.44,565.897178,1.0,0.583333,0.916667,0.083333,2.0,27.0,10400.0,9801.637331,1254.849545,0.0,12.0
1177.125233,1.0,8190.9,6949.66,1241.24,0.0,1.0,0.916667,0.5,0.0,0.0,56.0,5000.0,7007.797351,354.703333,0.416667,12.0
588.795215,0.636364,4116.0,0.0,4116.0,0.0,0.5,0.0,0.5,0.0,0.0,12.0,21500.0,8130.112361,224.763498,1.0,12.0
8281.348085,1.0,4231.12,3101.11,1130.01,0.0,1.0,1.0,0.583333,0.0,0.0,43.0,10500.0,2856.165405,2046.341231,0.0,12.0
2270.429964,1.0,8257.26,6367.49,1889.77,4134.316549,1.0,1.0,1.0,0.75,15.0,139.0,13000.0,12080.20143,595.825281,0.25,12.0
1050.527038,0.818182,8880.59,2269.45,6611.14,0.0,1.0,0.333333,1.0,0.0,0.0,64.0,8500.0,7713.262155,266.749027,0.0,12.0
1229.397644,1.0,11414.48,6754.38,4660.1,0.0,1.0,0.916667,1.0,0.0,0.0,176.0,9000.0,9686.614183,263.250811,0.916667,12.0
171.616134,1.0,4996.17,4726.17,270.0,0.0,0.833333,0.75,0.166667,0.0,0.0,35.0,4500.0,4736.750346,86.731068,0.666667,12.0
1034.555485,1.0,5787.66,5093.0,694.66,0.0,0.833333,0.666667,0.75,0.0,0.0,63.0,2700.0,5651.220766,263.619684,0.583333,12.0
502.653982,1.0,4748.5,1845.75,2902.75,0.0,1.0,1.0,1.0,0.0,0.0,82.0,12000.0,4517.823754,205.244926,0.583333,12.0
1216.570617,1.0,5140.49,4882.68,257.81,0.0,1.0,0.75,0.5,0.0,0.0,57.0,4500.0,5671.221416,366.088817,0.0,12.0
3515.039029,1.0,2924.08,1385.29,1538.79,7867.732492,1.0,0.333333,1.0,0.75,31.0,85.0,4000.0,10693.27843,1886.056721,0.0,12.0
2388.030134,1.0,3832.98,2004.03,1828.95,1441.065248,1.0,1.0,1.0,0.083333,1.0,90.0,11000.0,5990.39237,600.897569,0.083333,12.0
4707.131609,0.636364,7066.08,4534.03,2532.05,5192.290154,0.583333,0.333333,0.5,0.25,12.0,87.0,10000.0,5352.856606,6887.163504,0.0,12.0
1917.441126,0.909091,12617.19,76.19,12541.0,0.0,0.333333,0.166667,0.166667,0.0,0.0,5.0,15000.0,13733.55783,336.823302,0.428571,12.0
2472.874609,1.0,2052.74,730.94,1321.8,3251.021027,1.0,0.416667,1.0,0.25,10.0,30.0,6500.0,9076.561132,635.401109,0.083333,12.0
912.36003,1.0,10709.17,9689.36,1019.81,0.0,1.0,1.0,1.0,0.0,0.0,49.0,15000.0,11381.63396,299.249818,1.0,12.0
5383.084424,1.0,9736.61,3684.52,6052.09,2965.656802,1.0,0.416667,1.0,0.25,7.0,135.0,9000.0,15824.73587,3364.021248,0.083333,12.0
1377.812538,1.0,14300.98,10394.67,3906.31,0.0,1.0,0.916667,0.916667,0.0,0.0,55.0,18000.0,13535.67697,352.090849,1.0,12.0
2286.9003,0.909091,4536.48,3275.0,1261.48,0.0,1.0,0.333333,1.0,0.0,0.0,37.0,4000.0,5981.014712,1542.926815,0.0,12.0
1274.142457,1.0,5219.95,2568.35,2651.6,0.0,1.0,0.833333,1.0,0.0,0.0,66.0,7500.0,3984.42893,3453.797867,0.0,12.0
3817.693096,1.0,4974.27,3825.87,1148.4,0.0,1.0,0.25,1.0,0.0,0.0,33.0,5000.0,6752.531183,1468.156345,0.0,12.0
2297.324675,1.0,4474.43,3544.31,930.12,1508.526487,0.916667,0.75,0.416667,0.166667,3.0,44.0,5500.0,9481.484058,846.555233,0.083333,12.0
5292.905315,1.0,5539.68,2603.79,2935.89,0.0,1.0,0.916667,1.0,0.0,0.0,273.0,6000.0,3597.677582,3838.484817,0.0,12.0
1925.094714,1.0,5189.51,3609.24,1580.27,0.0,1.0,1.0,0.833333,0.0,0.0,102.0,7500.0,5851.06442,492.87619,0.0,12.0
3476.603507,1.0,9683.28,7253.28,2430.0,0.0,0.75,0.5,0.25,0.0,0.0,15.0,12500.0,6084.947427,722.986478,0.0,12.0
610.678403,0.909091,3724.25,3301.53,422.72,72.477223,1.0,0.833333,1.0,0.083333,1.0,39.0,4000.0,6486.900601,173.296445,0.2,12.0
1513.075264,1.0,15704.04,12618.86,3085.18,0.0,1.0,0.916667,0.916667,0.0,0.0,185.0,3000.0,14399.70318,310.712671,0.916667,12.0
5919.198579,1.0,9321.13,4678.79,4642.34,0.0,1.0,1.0,1.0,0.0,0.0,171.0,15000.0,7303.897866,1395.715133,0.0,12.0
595.655746,1.0,6562.24,4892.43,1669.81,0.0,1.0,1.0,1.0,0.0,0.0,114.0,8000.0,6240.58958,219.062841,1.0,12.0
3006.594256,1.0,9362.96,5098.75,4264.21,0.0,1.0,0.916667,1.0,0.0,0.0,103.0,7500.0,7079.1781,645.403234,0.0,12.0
4784.708882,1.0,5848.99,2604.0,3244.99,3503.547107,1.0,0.583333,1.0,0.166667,6.0,119.0,5000.0,9006.196318,4513.48893,0.083333,12.0
7842.784061,1.0,5930.99,3862.79,2068.2,0.0,1.0,0.916667,1.0,0.0,0.0,168.0,11500.0,12493.77894,1780.353532,0.0,12.0
2928.480007,1.0,5747.76,4021.77,1725.99,0.0,1.0,0.583333,1.0,0.0,0.0,81.0,8000.0,4901.164291,788.689176,0.0,12.0
3433.295973,1.0,4342.07,4247.87,94.2,0.0,0.833333,0.666667,0.166667,0.0,0.0,20.0,11000.0,3903.861413,806.9871,0.0,12.0
482.799015,0.818182,4240.41,4240.41,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,4.0,6000.0,6360.427012,127.311184,1.0,12.0
788.9737,1.0,4574.79,4149.47,425.32,2604.900847,1.0,0.583333,0.833333,0.166667,4.0,46.0,9500.0,5097.91073,366.740483,0.083333,12.0
2986.422406,1.0,5132.08,4664.84,467.24,0.0,1.0,1.0,0.583333,0.0,0.0,66.0,10000.0,11454.46623,910.850489,0.0,12.0
6460.838794,1.0,6814.47,6814.47,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15.0,13000.0,1917.817732,1643.130029,0.0,12.0
2882.954391,1.0,3591.81,2452.56,1139.25,554.07167,1.0,0.818182,0.818182,0.090909,2.0,74.0,10450.0,8438.775135,768.82697,0.0,11.0
202.996947,1.0,2338.83,2338.83,0.0,1959.553078,0.916667,0.916667,0.0,0.166667,2.0,42.0,7500.0,6545.07776,223.469126,0.666667,12.0
288.978275,0.909091,2555.91,694.89,1861.02,0.0,1.0,0.363636,0.727273,0.0,0.0,20.0,5000.0,12020.18009,159.547502,1.0,11.0
598.423093,1.0,5835.57,3974.7,1860.87,0.0,1.0,0.833333,0.75,0.0,0.0,53.0,9000.0,6083.426724,204.763572,0.916667,12.0
847.191896,1.0,11507.4,5904.78,5602.62,0.0,1.0,1.0,1.0,0.0,0.0,148.0,10500.0,10414.467,258.364994,0.833333,12.0
776.255666,1.0,6842.23,4938.13,1904.1,0.0,1.0,1.0,1.0,0.0,0.0,112.0,3500.0,5588.683151,280.509038,0.5,12.0
1138.534442,1.0,8665.38,6120.4,2544.98,0.0,1.0,1.0,1.0,0.0,0.0,104.0,9500.0,8216.880805,240.601287,0.166667,12.0
788.257316,1.0,9113.78,6138.57,2975.21,0.0,1.0,1.0,1.0,0.0,0.0,128.0,12000.0,7035.994095,243.938058,1.0,12.0
7803.470739,1.0,7184.73,6519.19,665.54,0.0,1.0,0.583333,0.916667,0.0,0.0,78.0,11500.0,2250.502094,3745.116848,0.0,12.0
2416.771489,1.0,4201.13,3802.21,398.92,3306.574157,1.0,0.75,1.0,0.166667,11.0,82.0,5500.0,6091.906636,830.39506,0.2,12.0
608.752081,1.0,5446.88,3466.22,1980.66,0.0,0.916667,0.25,0.916667,0.0,0.0,45.0,9500.0,5623.305898,233.917424,1.0,12.0
4005.344926,1.0,9134.26,2002.9,7131.36,0.0,1.0,0.25,1.0,0.0,0.0,65.0,10500.0,3579.298838,1148.902535,0.0,12.0
534.75165,0.545455,3044.6,3044.6,0.0,684.269093,0.166667,0.166667,0.0,0.083333,1.0,2.0,3000.0,8987.534163,332.787755,0.333333,12.0
1902.665938,1.0,4666.51,4464.76,201.75,4120.44084,0.916667,0.833333,0.5,0.166667,10.0,46.0,7500.0,6153.484827,534.578893,0.0,12.0
451.905949,1.0,4468.71,3870.15,598.56,0.0,1.0,1.0,0.416667,0.0,0.0,53.0,4000.0,4009.961094,184.31048,1.0,12.0
1487.657507,1.0,4115.98,3975.98,140.0,0.0,0.75,0.666667,0.25,0.0,0.0,31.0,5000.0,3922.394684,474.667356,0.083333,12.0
6443.077147,0.909091,2155.13,1325.34,829.79,1650.039631,1.0,0.583333,1.0,0.416667,17.0,75.0,7500.0,9689.602075,3163.402977,0.0,12.0
505.333425,0.909091,5176.62,5176.62,0.0,0.0,0.666667,0.666667,0.0,0.0,0.0,33.0,8500.0,4971.981428,172.888946,0.6,12.0
3312.222433,1.0,3729.7,2169.35,1560.35,0.0,1.0,1.0,1.0,0.0,0.0,81.0,8000.0,4974.329762,931.22828,0.0,12.0
3891.346976,1.0,3629.8,50.0,3579.8,2538.561644,1.0,0.083333,1.0,0.166667,5.0,254.0,7500.0,8259.411897,4725.470314,0.083333,12.0
984.724235,1.0,10243.48,4316.82,5926.66,0.0,1.0,0.333333,1.0,0.0,0.0,56.0,7500.0,11112.38396,252.899236,1.0,12.0
512.946312,1.0,4391.87,3943.37,448.5,422.496562,1.0,1.0,0.666667,0.166667,2.0,46.0,16500.0,4962.461845,175.713135,0.916667,12.0
499.409588,1.0,6636.91,6157.74,479.17,109.211535,1.0,0.583333,1.0,0.083333,1.0,44.0,8000.0,4290.962037,206.810115,0.8,12.0
