BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
1487.509392,1.0,34.52,0.0,34.52,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,2000.0,2133.989319,19443.45352,0.0,12.0
6832.111113,1.0,6508.08,0.0,6508.08,0.0,1.0,0.0,1.0,0.0,0.0,72.0,6000.0,8210.115891,13621.70839,0.0,12.0
2339.037958,1.0,1823.56,0.0,1823.56,435.165222,1.0,0.0,1.0,0.083333,2.0,20.0,1800.0,890.623152,16638.3541,0.0,12.0
10571.41107,1.0,7739.48,0.0,7739.48,0.0,1.0,0.0,1.0,0.0,0.0,44.0,8000.0,2688.447014,76406.20752,0.0,12.0
4976.028578,1.0,900.87,0.0,900.87,0.0,1.0,0.0,1.0,0.0,0.0,162.0,5500.0,92.865469,50260.75947,0.0,12.0
5376.083101,1.0,0.0,0.0,0.0,2293.529361,0.0,0.0,0.0,0.333333,8.0,0.0,5500.0,3202.100651,12449.67391,0.0,12.0
6983.408463,1.0,0.0,0.0,0.0,3354.686368,0.0,0.0,0.0,0.333333,11.0,0.0,7700.0,1116.896212,25697.63772,0.0,12.0
2948.447663,1.0,0.0,0.0,0.0,1539.285222,0.0,0.0,0.0,0.333333,13.0,0.0,3000.0,207.448103,13350.55682,0.0,12.0
5044.179003,1.0,966.6,0.0,966.6,774.254505,1.0,0.0,1.0,0.083333,3.0,48.0,4500.0,3332.360525,31871.36379,0.0,12.0
4628.109931,1.0,912.54,0.0,912.54,0.0,1.0,0.0,1.0,0.0,0.0,21.0,5000.0,3746.305759,56370.04117,0.0,12.0
2431.019916,0.818182,729.82,729.82,0.0,2555.909872,0.181818,0.181818,0.0,0.181818,13.0,4.0,3500.0,46.969049,18924.00199,0.0,11.0
6851.39075,0.909091,4004.0,117.0,3887.0,10616.27014,0.909091,0.181818,0.818182,0.363636,17.0,18.0,7500.0,6746.5317,22011.7798,0.0,11.0
4932.396527,1.0,0.0,0.0,0.0,245.596578,0.0,0.0,0.0,0.166667,3.0,0.0,6000.0,5403.894447,14437.12209,0.0,12.0
8038.893195,1.0,0.0,0.0,0.0,197.915586,0.0,0.0,0.0,0.166667,8.0,0.0,9000.0,3569.182969,43132.72823,0.0,12.0
2569.237357,1.0,0.0,0.0,0.0,498.667849,0.0,0.0,0.0,0.25,14.0,0.0,2500.0,188.855192,16536.25119,0.0,12.0
6022.224462,1.0,0.0,0.0,0.0,4111.465632,0.0,0.0,0.0,0.166667,6.0,0.0,7000.0,4560.77572,42629.55117,0.0,12.0
4028.03648,1.0,35.0,35.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,4000.0,328.496865,20551.61978,0.0,12.0
4415.526081,1.0,0.0,0.0,0.0,1592.287186,0.0,0.0,0.0,0.5,12.0,0.0,4500.0,1357.018977,12926.38296,0.0,12.0
3345.311478,1.0,767.13,20.0,747.13,0.0,1.0,0.083333,1.0,0.0,0.0,70.0,3000.0,976.91687,26873.51595,0.0,12.0
4972.108843,1.0,2072.57,45.65,2026.92,0.0,1.0,0.083333,1.0,0.0,0.0,37.0,4500.0,1497.318035,29019.80288,0.0,12.0
9024.812044,1.0,0.0,0.0,0.0,2750.442399,0.0,0.0,0.0,0.083333,2.0,0.0,9000.0,302.484224,61031.6186,0.0,12.0
1809.917132,1.0,266.64,0.0,266.64,0.0,1.0,0.0,1.0,0.0,0.0,24.0,2500.0,77.991128,13916.7029,0.0,12.0
2383.427985,1.0,95.08,95.08,0.0,2437.054164,0.083333,0.083333,0.0,0.166667,4.0,3.0,2500.0,145.154675,16415.73279,0.0,12.0
1659.190866,1.0,770.9,0.0,770.9,1191.521187,1.0,0.0,0.916667,0.083333,1.0,24.0,2500.0,58.892213,13333.79401,0.0,12.0
1381.080028,1.0,360.0,0.0,360.0,0.0,0.666667,0.0,0.666667,0.0,0.0,8.0,1000.0,115.649241,13564.39121,0.0,12.0
1718.885963,1.0,578.78,0.0,578.78,0.0,0.666667,0.0,0.666667,0.0,0.0,14.0,1000.0,294.153872,20316.09631,0.0,12.0
5134.553859,1.0,2502.34,669.0,1833.34,0.0,0.833333,0.083333,0.833333,0.0,0.0,67.0,6000.0,528.134435,25312.16069,0.0,12.0
1601.393425,1.0,190.0,190.0,0.0,18.638559,0.25,0.25,0.0,0.083333,1.0,6.0,1500.0,182.637387,12496.86093,0.0,12.0
2149.205166,0.909091,0.0,0.0,0.0,1114.317913,0.0,0.0,0.0,0.181818,2.0,0.0,3000.0,3230.180347,12748.98306,0.0,11.0
2898.484109,1.0,0.0,0.0,0.0,3021.097135,0.0,0.0,0.0,0.272727,5.0,0.0,3000.0,230.794237,13916.08593,0.0,11.0
3002.791004,1.0,2463.0,2463.0,0.0,797.15895,0.166667,0.166667,0.0,0.166667,3.0,3.0,3000.0,431.716492,16638.73385,0.0,12.0
