BALANCE,BALANCE_FREQUENCY,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
7623.224897,1.0,0.0,300.0,2800.7283429999998,0.0,0.416667,0.25,3.0,6.0,12000.0,1975.9741829999998,1774.5843329999998,0.0,12.0
7938.559134,1.0,3543.73,133.79,0.0,1.0,0.5,0.0,0.0,98.0,12500.0,2657.856602,1912.2985440000002,0.0,12.0
7755.698606999999,1.0,4072.76,4460.78,7540.30735,0.5,0.833333,0.5,12.0,72.0,10000.0,4758.209146,7256.951816,0.0,6.0
8097.334733,1.0,200.0,3799.92,0.0,0.083333,1.0,0.0,0.0,14.0,7500.0,5624.074339,9952.672511,0.0,12.0
7645.108426999999,1.0,4332.65,360.5,0.0,0.416667,0.333333,0.0,0.0,12.0,13500.0,4786.648679999999,1741.1580239999998,0.0,12.0
5547.092593,1.0,0.0,0.0,3298.958165,0.0,0.0,0.083333,2.0,0.0,12000.0,1786.142816,1351.998523,0.0,12.0
9261.310686,1.0,0.0,0.0,8603.045938,0.0,0.0,0.416667,10.0,0.0,11000.0,1933.4139079999998,2576.552758,0.0,12.0
9206.811695999999,1.0,350.0,524.98,4653.693195000001,0.083333,0.666667,0.333333,9.0,16.0,12500.0,2055.100879,2199.0777160000002,0.0,12.0
8939.461145000001,1.0,905.17,1585.0,5309.949725,0.166667,0.416667,0.5,11.0,8.0,9500.0,3957.017497,4951.58548,0.0,12.0
8806.866629,1.0,0.02,1490.92,2813.063846,0.166667,1.0,0.166667,4.0,25.0,9000.0,2116.662516,3598.719728,0.0,12.0
11278.95243,1.0,2762.92,4092.67,0.0,0.75,0.833333,0.0,0.0,39.0,18500.0,4868.088671,2861.890896,0.0,12.0
12474.72954,1.0,0.0,136.88,515.147607,0.0,0.166667,0.166667,2.0,2.0,14000.0,3519.0088590000005,3430.627754,0.0,12.0
9335.31417,1.0,226.23,0.0,0.0,0.166667,0.0,0.0,0.0,5.0,15000.0,1885.239981,4980.192685,0.0,12.0
6032.740390999999,1.0,2643.53,4909.95,0.0,0.75,1.0,0.0,0.0,85.0,13500.0,5377.338091,1365.123434,0.0,12.0
6822.877573000001,1.0,137.34,0.0,4815.112874,0.083333,0.0,0.666667,16.0,1.0,10000.0,1874.9548940000002,1716.092764,0.0,12.0
8647.057641,1.0,0.0,0.0,5105.254316,0.0,0.0,0.416667,14.0,0.0,10000.0,2052.533488,1886.2233609999998,0.0,12.0
9601.071318,1.0,0.0,238.34,4809.11955,0.0,0.833333,1.0,8.0,5.0,15000.0,1194.5107619999999,1206.257247,0.0,6.0
6426.639738,1.0,2816.46,1646.4,4599.625146,0.833333,0.916667,0.333333,11.0,103.0,11800.0,1793.0432280000002,3101.01703,0.0,12.0
6856.045926000001,1.0,262.1,0.0,3053.777459,0.166667,0.0,0.333333,13.0,5.0,13000.0,1629.239381,1998.044046,0.0,12.0
10249.71178,1.0,0.0,0.0,2438.3567190000003,0.0,0.0,0.333333,9.0,0.0,18000.0,2662.365409,2539.198217,0.0,12.0
12478.172859999999,1.0,174.0,0.0,3269.418821,0.25,0.0,0.666667,21.0,3.0,14000.0,3251.190662,3872.0994979999996,0.0,12.0
15258.2259,1.0,529.3,0.0,4100.891579,0.5,0.0,1.0,23.0,10.0,19000.0,2051.14647,3905.740148,0.0,8.0
3649.559565,0.818182,1490.0,0.0,8824.695802,0.083333,0.0,0.166667,2.0,1.0,12500.0,573.307364,747.486806,0.0,12.0
7190.047748000001,1.0,1549.61,0.0,3269.100834,0.666667,0.0,0.75,11.0,19.0,17500.0,1727.425472,1770.058766,0.0,12.0
8997.488544,1.0,4020.33,584.39,1854.533843,0.666667,0.75,0.166667,8.0,46.0,9000.0,4201.889848,7060.930981999999,0.0,12.0
9149.4096,1.0,227.8,0.0,5583.937965,0.333333,0.0,0.666667,13.0,4.0,9500.0,6710.905443000001,6510.915661,0.0,12.0
9559.783145,1.0,709.0,0.0,771.711794,0.3,0.0,0.3,3.0,3.0,10500.0,2447.227264,2042.0944600000003,0.0,10.0
7975.19143,1.0,1017.65,124.5,2652.115823,0.333333,0.25,0.25,3.0,10.0,9000.0,2079.521171,2902.18515,0.0,12.0
15244.74865,1.0,7564.81,258.93,2621.049473,1.0,1.0,0.083333,2.0,62.0,19000.0,11123.40918,4467.520243999999,0.0,12.0
8781.831676,1.0,9400.96,2273.68,0.0,1.0,0.916667,0.0,0.0,93.0,16000.0,10377.3612,2372.97281,0.0,12.0
6980.581442000001,1.0,0.0,0.0,11549.11174,0.0,0.0,0.416667,15.0,0.0,14500.0,1498.338478,1536.151742,0.0,12.0
8900.194109,1.0,0.0,0.0,4849.693752,0.0,0.0,0.916667,52.0,0.0,12000.0,2430.8641390000003,2452.882838,0.0,12.0
5347.377116,0.545455,0.0,0.0,9671.336737,0.0,0.0,0.083333,1.0,0.0,10500.0,3239.303839,3614.801495,0.0,12.0
14411.957980000001,1.0,3161.46,2796.71,0.0,0.583333,1.0,0.0,0.0,98.0,15000.0,7839.750264,8096.7950200000005,0.0,12.0
7760.5254,1.0,10588.97,3743.95,0.0,0.909091,0.909091,0.0,0.0,152.0,16000.0,7116.531862000001,2117.1860829999996,0.0,11.0
10359.45471,1.0,12650.0,0.0,2781.6822030000003,0.25,0.0,0.166667,2.0,10.0,10500.0,7566.470234,9170.428051,0.0,12.0
7006.751866,1.0,328.92,0.0,9497.696525,0.166667,0.0,0.666667,12.0,2.0,10000.0,659.559695,1400.681628,0.0,6.0
5422.456378,1.0,0.0,0.0,9972.234861,0.0,0.0,0.166667,2.0,0.0,14000.0,1661.693077,1949.814235,0.0,12.0
7811.234173999999,1.0,0.0,0.0,6372.109273,0.0,0.0,0.333333,8.0,0.0,16000.0,2322.058763,1831.024986,0.0,12.0
13774.74154,1.0,0.0,404.24,3369.4745350000003,0.0,0.25,0.5,7.0,3.0,14500.0,3167.870886,3533.4648,0.0,12.0
6713.551391,1.0,7403.57,186.51,1596.569821,0.666667,0.166667,0.166667,4.0,81.0,10000.0,2344.430467,4676.633767,0.0,12.0
7715.659048,1.0,0.0,0.0,6182.982033,0.0,0.0,1.0,62.0,0.0,11500.0,1777.003806,2412.544026,0.0,12.0
10397.099890000001,1.0,0.0,0.0,4045.620171,0.0,0.0,0.25,6.0,0.0,13000.0,3222.169406,2818.7074789999997,0.0,12.0
9470.18498,1.0,0.0,49.19,4078.303778,0.0,0.416667,0.25,6.0,5.0,12000.0,2230.9571960000003,2672.6055309999997,0.0,12.0
9164.724752,1.0,2074.16,1333.53,2063.860557,0.833333,1.0,0.166667,5.0,77.0,9500.0,0.0,0.0,0.0,12.0
11083.325420000001,1.0,2026.7,100.0,1622.2194550000002,0.25,0.416667,0.5,7.0,10.0,15000.0,2494.033369,2642.937347,0.0,12.0
10131.00055,1.0,0.0,0.0,3330.3261620000003,0.0,0.0,0.166667,5.0,0.0,14500.0,4056.944212,2592.311811,0.0,12.0
9901.685569,1.0,832.49,1358.46,1913.350112,0.416667,0.916667,0.25,4.0,43.0,11500.0,2972.2481850000004,2849.235124,0.0,12.0
11654.55492,1.0,74.0,389.0,3096.807933,0.083333,0.416667,0.416667,17.0,7.0,12500.0,3024.60947,5148.045052,0.0,12.0
9255.143419,1.0,3352.28,1801.0,0.0,0.583333,1.0,0.0,0.0,105.0,11500.0,4872.818088,9642.502512000001,0.0,12.0
6366.085376,0.818182,307.8,100.06,14827.30716,0.083333,0.083333,0.166667,2.0,5.0,12500.0,5722.548016,1746.966239,0.0,12.0
7143.680598999999,1.0,0.0,0.0,2999.900367,0.0,0.0,0.25,3.0,0.0,13000.0,8733.20327,1927.8875469999998,0.0,12.0
7427.807223000001,1.0,110.0,95.89,3697.2228270000005,0.083333,0.416667,0.666667,11.0,12.0,9500.0,2404.231683,2364.114477,0.0,12.0
6725.109914,1.0,912.12,5423.53,0.0,0.583333,1.0,0.0,0.0,108.0,11000.0,3203.884297,2658.7766899999997,0.0,12.0
12358.321320000001,1.0,0.0,421.15,5690.168909,0.0,0.583333,0.583333,11.0,7.0,17000.0,4131.495556,2959.446172,0.0,12.0
8115.039014,1.0,0.0,383.42,0.0,0.0,0.416667,0.0,0.0,7.0,11000.0,1982.542865,1821.785907,0.0,12.0
7638.382236,1.0,0.0,0.0,1405.7762539999999,0.0,0.0,0.083333,4.0,0.0,15500.0,2284.390267,1970.352152,0.0,12.0
6306.501319,1.0,0.0,205.03,270.445198,0.0,0.3,0.1,1.0,3.0,14000.0,1646.6353279999998,1705.819755,0.0,10.0
8884.816576000001,1.0,1233.58,0.0,13674.244019999998,0.416667,0.0,0.75,26.0,7.0,13000.0,5574.916601,4576.531483,0.0,12.0
9387.614011,1.0,0.0,0.0,7968.273359000001,0.0,0.0,0.083333,1.0,0.0,12000.0,2202.134525,2584.5899170000002,0.0,12.0
6477.2996,1.0,0.0,0.0,2436.195048,0.0,0.0,0.666667,8.0,0.0,11500.0,2480.0919129999997,1572.040565,0.0,12.0
6619.148639999999,1.0,0.0,35.92,0.0,0.0,0.083333,0.0,0.0,1.0,13500.0,2071.643344,1797.5880690000001,0.0,12.0
6912.431438,1.0,1483.9,0.0,4848.111338000001,1.0,0.0,0.25,4.0,12.0,14500.0,2701.466431,1690.030475,0.0,12.0
7994.331679999999,1.0,0.0,224.51,694.278513,0.0,0.833333,0.166667,3.0,11.0,13000.0,1885.9418440000002,1860.347671,0.0,12.0
6733.58763,1.0,0.0,280.0,3048.091637,0.0,0.916667,0.5,9.0,12.0,11000.0,1713.5764780000002,1609.511846,0.0,12.0
5924.719712,1.0,246.56,0.0,6603.192752,0.25,0.0,0.833333,20.0,4.0,12000.0,2294.481074,1717.459323,0.0,12.0
5608.513514,1.0,0.0,0.0,4362.927953,0.0,0.0,0.166667,5.0,0.0,11000.0,1648.391392,1222.355238,0.0,12.0
7886.875681999999,1.0,734.32,233.94,3528.821853,0.916667,0.416667,0.416667,15.0,35.0,9500.0,2016.6091629999999,2885.4484399999997,0.0,12.0
9680.188434,1.0,0.0,0.0,2034.0512989999997,0.0,0.0,0.166667,3.0,0.0,12000.0,2428.8475120000003,3502.8512170000004,0.0,12.0
5745.78949,1.0,0.0,0.0,965.7265560000001,0.0,0.0,0.333333,6.0,0.0,13500.0,1684.8007929999999,1779.6832809999999,0.0,12.0
7422.444145,1.0,148.29,0.0,9313.095186,0.083333,0.0,0.416667,17.0,2.0,9000.0,2299.2187489999997,2988.4300550000003,0.0,12.0
8787.333948,1.0,0.0,0.0,7446.549595,0.0,0.0,0.166667,2.0,0.0,12000.0,1919.111579,3017.638941,0.0,12.0
8625.355309,1.0,0.0,1945.95,8004.403257999999,0.0,0.833333,0.5,15.0,50.0,12000.0,3732.9230090000005,3577.0009979999995,0.0,12.0
6462.461789,1.0,479.98,0.0,6700.497558,0.083333,0.0,0.25,7.0,1.0,10500.0,2373.476104,1834.125873,0.0,12.0
7103.925375,1.0,0.0,220.74,5315.271763000001,0.0,0.166667,0.416667,15.0,3.0,10500.0,2070.710343,2923.119896,0.0,12.0
11431.78621,1.0,0.0,0.0,8641.998958,0.0,0.0,0.916667,15.0,0.0,14500.0,3967.8938479999997,4392.097756,0.0,12.0
6138.163709,1.0,0.0,0.0,7193.574138,0.0,0.0,0.916667,22.0,0.0,11500.0,1337.056317,1654.077219,0.0,12.0
8281.348085,1.0,3101.11,1130.01,0.0,1.0,0.583333,0.0,0.0,43.0,10500.0,2856.165405,2046.3412309999999,0.0,12.0
7170.30572,1.0,2724.52,384.76,2560.207055,1.0,0.833333,0.5,7.0,48.0,9500.0,2055.673322,1961.1618219999998,0.0,12.0
8767.5693,1.0,0.0,0.0,4582.065404999999,0.0,0.0,0.25,10.0,0.0,9000.0,1824.244866,2259.461833,0.0,12.0
7611.152584,1.0,3707.79,0.0,0.0,0.666667,0.0,0.0,0.0,57.0,12000.0,4610.460803,4441.612219,0.0,12.0
8159.168439,1.0,1845.55,607.52,3278.461198,0.916667,1.0,0.25,3.0,42.0,15000.0,1698.958527,2137.8936559999997,0.0,12.0
8953.743398,1.0,83.97,170.88,0.0,0.083333,0.25,0.0,0.0,5.0,12000.0,2105.588422,3520.422846,0.0,12.0
7919.563494,1.0,0.0,85.54,9945.280243000001,0.0,0.11111099999999999,0.44444399999999995,10.0,2.0,10000.0,1594.977158,1712.713459,0.0,9.0
4707.131609,0.636364,4534.03,2532.05,5192.290154,0.333333,0.5,0.25,12.0,87.0,10000.0,5352.856606,6887.163504000001,0.0,12.0
7533.854421999999,1.0,3096.1,2156.96,0.0,0.833333,0.75,0.0,0.0,78.0,20500.0,1790.3949489999998,1727.487481,0.0,12.0
11670.17985,1.0,0.0,4872.6,0.0,0.0,1.0,0.0,0.0,52.0,11500.0,5031.032515,9627.891511,0.0,12.0
10822.05811,1.0,2847.8,2002.55,0.0,0.916667,1.0,0.0,0.0,208.0,15500.0,2740.09442,2621.071099,0.0,12.0
5681.962807,1.0,340.19,183.0,1116.370312,0.166667,0.416667,0.25,4.0,8.0,11500.0,2167.8225260000004,1433.734576,0.0,12.0
9502.256762,1.0,1424.05,1352.04,0.0,0.583333,0.916667,0.0,0.0,36.0,10500.0,4177.324826,4264.641552,0.0,12.0
11734.26656,1.0,0.0,1528.12,5187.2585579999995,0.0,0.916667,0.583333,13.0,38.0,15500.0,3624.2314229999997,4804.430447,0.0,12.0
6937.806466,1.0,0.0,339.75,0.0,0.0,0.25,0.0,0.0,3.0,10500.0,2163.154746,3228.084937,0.0,12.0
7888.028118000001,1.0,0.0,0.0,1282.985376,0.0,0.0,0.333333,7.0,0.0,12000.0,1685.554741,2145.585863,0.0,12.0
9303.557117,1.0,4045.67,2087.34,1895.6087699999998,1.0,1.0,0.833333,23.0,115.0,12500.0,4054.579469,2998.465025,0.0,12.0
7283.579076000001,1.0,209.07,0.0,7545.629864,0.083333,0.0,0.333333,9.0,1.0,11500.0,1543.541917,2818.721047,0.0,12.0
7390.19856,1.0,0.0,612.1,2735.148792,0.0,0.666667,0.166667,2.0,25.0,12000.0,1920.4577600000002,1795.6525420000003,0.0,12.0
8099.879298999999,1.0,1161.47,1190.53,389.68016600000004,0.833333,1.0,0.25,4.0,50.0,12500.0,1863.944131,1830.532435,0.0,12.0
6378.276044,1.0,0.0,0.0,4169.593183,0.0,0.0,0.666667,15.0,0.0,10500.0,1376.6883050000001,1539.532191,0.0,12.0
5774.207136,1.0,721.67,1380.84,3536.3204020000003,0.333333,0.916667,0.083333,7.0,37.0,15000.0,4711.567357,1308.759437,0.0,12.0
11955.30817,1.0,0.0,0.0,2108.3025629999997,0.0,0.0,0.666667,22.0,0.0,13000.0,3933.35535,5601.587775999999,0.0,12.0
9264.786223000001,1.0,0.0,0.0,4158.61262,0.0,0.0,0.333333,5.0,0.0,9500.0,2535.922657,2245.846623,0.0,12.0
9459.138771,1.0,159.91,718.2,5247.419951,0.25,0.916667,0.5,8.0,16.0,15000.0,1987.085155,2931.217581,0.0,12.0
9355.739389,1.0,0.0,0.0,2286.927789,0.0,0.0,0.166667,4.0,0.0,10000.0,2335.8873399999998,2531.968747,0.0,12.0
8084.624525,1.0,0.0,0.0,4713.978717,0.0,0.0,0.583333,14.0,0.0,11000.0,1910.8367690000002,3385.385063,0.0,12.0
5919.198579,1.0,4678.79,4642.34,0.0,1.0,1.0,0.0,0.0,171.0,15000.0,7303.897865999999,1395.715133,0.0,12.0
7333.442833,1.0,0.0,320.8,9733.258025,0.0,0.75,1.0,38.0,10.0,10000.0,2036.371171,2529.594963,0.0,12.0
8636.950854,1.0,43.0,929.09,2590.575082,0.083333,1.0,0.416667,8.0,26.0,10500.0,2025.270282,2959.4013170000003,0.0,12.0
7698.663006999999,1.0,574.28,98.87,6076.961711,0.25,0.75,0.5,8.0,14.0,12000.0,1907.16983,2144.047631,0.0,12.0
10599.4423,1.0,2926.43,1102.81,0.0,1.0,1.0,0.0,0.0,102.0,12500.0,2343.311066,2351.640064,0.0,12.0
7506.908598999999,1.0,465.36,0.0,1609.506076,0.25,0.0,0.083333,3.0,4.0,12000.0,1772.157134,2302.03915,0.0,12.0
6460.838793999999,1.0,6814.47,0.0,0.0,1.0,0.0,0.0,0.0,15.0,13000.0,1917.817732,1643.130029,0.0,12.0
5926.837633,0.818182,0.0,0.0,9596.316702,0.0,0.0,0.181818,6.0,0.0,13000.0,1599.7927949999998,2715.036678,0.0,11.0
7764.210895,1.0,90.0,0.0,4032.071583,0.083333,0.0,0.583333,13.0,1.0,11150.0,1566.916181,2091.528879,0.0,12.0
9226.107838,1.0,990.46,1227.48,3533.1467049999997,0.166667,1.0,0.25,5.0,16.0,10500.0,3075.113742,4231.0635600000005,0.0,12.0
7820.331303,1.0,80.0,0.0,1147.891529,0.083333,0.0,0.25,3.0,1.0,15000.0,1963.299182,2141.7644530000002,0.0,12.0
6891.424677,1.0,3705.13,693.94,1838.0937969999998,1.0,0.333333,0.25,4.0,80.0,11150.0,1834.501318,1864.863139,0.0,12.0
7156.345546,1.0,0.0,0.0,2506.083985,0.0,0.0,0.25,6.0,0.0,18000.0,3447.7334549999996,1608.111732,0.0,12.0
5257.8073079999995,1.0,1088.04,1243.64,10291.125740000001,0.333333,0.666667,0.583333,10.0,34.0,17500.0,2543.033209,1237.405459,0.0,12.0
6509.3346520000005,1.0,538.51,0.0,7232.069823000001,0.333333,0.0,0.666667,20.0,4.0,12000.0,1355.948713,1471.1644390000001,0.0,12.0
8356.277203,1.0,983.24,0.0,2329.181013,0.166667,0.0,0.333333,7.0,4.0,14000.0,3468.13596,2412.9582579999997,0.0,12.0
15532.339719999998,1.0,0.0,1168.75,3183.037625,0.0,0.916667,0.25,5.0,11.0,16500.0,3906.738592,3379.593046,0.0,12.0
7803.470739,1.0,6519.19,665.54,0.0,0.583333,0.916667,0.0,0.0,78.0,11500.0,2250.502094,3745.1168479999997,0.0,12.0
7985.6218260000005,1.0,123.24,0.0,7949.596045,0.166667,0.0,0.666667,32.0,2.0,14500.0,9438.180272,1961.4131539999998,0.0,12.0
11964.83264,1.0,1031.85,143.5,2271.555171,0.583333,0.416667,0.583333,11.0,19.0,14000.0,2949.673416,3098.62505,0.0,12.0
12856.15251,1.0,649.42,126.0,7362.379262,0.25,0.333333,0.166667,11.0,16.0,14000.0,2885.335197,3331.513399,0.0,12.0
6074.986862,1.0,1000.0,0.0,4360.872498,0.083333,0.0,0.5,7.0,1.0,14000.0,1365.3248820000001,1766.0557010000002,0.0,12.0
8771.507851,1.0,497.08,585.9,4504.545269,0.5,0.833333,0.666667,26.0,26.0,18500.0,1964.1955879999998,1978.414023,0.0,12.0
11416.647359999999,1.0,0.0,1347.7,0.0,0.0,0.583333,0.0,0.0,9.0,15500.0,2704.076105,2580.556298,0.0,12.0
5880.2186710000005,0.666667,0.0,0.0,10590.41113,0.0,0.0,0.166667,1.0,0.0,11500.0,1828.2391710000002,1952.0416260000002,0.0,6.0
7442.599092,1.0,0.0,1080.0,3968.6840469999997,0.0,0.666667,0.25,29.0,24.0,8500.0,4365.058558,6019.766065999999,0.0,12.0
11077.99148,1.0,3419.92,0.0,7837.4141420000005,0.5,0.0,0.583333,12.0,8.0,12000.0,10934.50273,7294.953939,0.0,12.0
7801.511533,1.0,231.4,0.0,4109.465221,0.1,0.0,1.1,20.0,3.0,13500.0,1593.617739,1522.4967550000001,0.0,10.0
8559.236795,1.0,170.0,0.0,3260.2960780000003,0.083333,0.0,0.25,11.0,1.0,9000.0,1541.113331,4403.024728,0.0,12.0
6810.401781999999,1.0,164.32,471.44,3863.40531,0.083333,0.916667,0.25,13.0,17.0,10000.0,3161.148768,3781.9076450000002,0.0,12.0
9226.646604000001,1.0,671.31,0.0,6171.934509000001,0.5,0.0,0.5,12.0,12.0,12000.0,2726.318749,3129.402094,0.0,12.0
8198.627284,1.0,0.0,0.0,2909.753084,0.0,0.0,0.416667,6.0,0.0,14000.0,2141.722429,2007.048657,0.0,12.0
7499.658084000001,1.0,160.0,0.0,3603.7872020000004,0.166667,0.0,0.166667,3.0,2.0,13550.0,1962.972636,1849.3138969999998,0.0,12.0
7418.314012000001,1.0,858.82,42.8,0.0,0.166667,0.166667,0.0,0.0,4.0,14500.0,2273.945099,1696.7867370000001,0.0,12.0
6187.219303,1.0,1044.28,984.75,5933.125159,0.416667,0.75,0.5,13.0,20.0,15000.0,8518.845677,1591.416385,0.0,12.0
11930.784459999999,1.0,0.0,37.03,5171.7104420000005,0.0,0.25,0.5,14.0,3.0,14000.0,3042.9256609999998,2791.675875,0.0,12.0
6380.474771,1.0,2080.87,2300.46,0.0,0.416667,0.5,0.0,0.0,45.0,11500.0,1297.408037,2129.183138,0.0,12.0
8214.860286,1.0,2396.6,2816.81,0.0,0.833333,0.916667,0.0,0.0,79.0,15000.0,2137.637765,2046.519248,0.0,12.0
9266.08054,1.0,0.0,100.0,4383.296268,0.0,0.25,0.166667,3.0,4.0,17500.0,2444.1235469999997,2603.406476,0.0,12.0
12323.84536,1.0,989.32,0.0,0.0,0.090909,0.0,0.0,0.0,2.0,18000.0,9542.247486,2540.084696,0.0,11.0
6980.228443999999,1.0,4000.0,400.0,913.3822949999999,0.083333,0.333333,0.083333,1.0,5.0,10000.0,1530.593874,1596.2212359999999,0.0,12.0
8030.872986,1.0,0.0,0.0,4904.289845,0.0,0.0,0.833333,50.0,0.0,8500.0,5467.3751090000005,2135.03681,0.0,12.0
7215.745096,1.0,0.0,0.0,3682.3826630000003,0.0,0.0,0.75,14.0,0.0,12000.0,1946.2270989999997,1782.0850480000001,0.0,12.0
8791.161142,1.0,0.0,0.0,3706.755143,0.0,0.0,0.333333,4.0,0.0,12000.0,2244.627566,2916.278944,0.0,12.0
6773.941979000001,1.0,14215.0,0.0,464.795495,0.583333,0.0,0.083333,1.0,30.0,9000.0,5773.6611060000005,6338.527589,0.0,12.0
7857.659056,1.0,53.0,1707.55,7418.467898999999,0.083333,1.0,0.333333,9.0,142.0,15000.0,2114.977167,1942.6566469999998,0.0,12.0
9753.114706,1.0,4585.44,5614.19,113.12040900000001,0.916667,1.0,0.166667,2.0,131.0,15000.0,8292.653059999999,2296.958624,0.0,12.0
7387.803893000001,1.0,208.0,0.0,6728.679523000001,0.25,0.0,0.416667,7.0,3.0,14000.0,1613.637071,1686.82882,0.0,12.0
9629.808851,1.0,0.0,0.0,4372.393835,0.0,0.0,0.545455,9.0,0.0,12000.0,2468.988022,2134.2957309999997,0.0,11.0
7682.125190000001,1.0,663.0,0.0,5515.966342000001,0.083333,0.0,0.666667,30.0,2.0,9000.0,3206.54505,3989.6030920000003,0.0,12.0
8897.437228,1.0,1600.0,2110.57,588.051695,0.083333,0.916667,0.083333,2.0,75.0,9000.0,2434.0690010000003,4008.154371,0.0,12.0
11631.32337,1.0,0.0,14686.1,3422.7247030000003,0.0,1.0,0.083333,2.0,347.0,13600.0,11400.6013,10285.13412,0.0,12.0
9342.15857,1.0,0.0,0.0,3666.845105,0.0,0.0,0.416667,7.0,0.0,11000.0,2308.545227,2400.1618719999997,0.0,12.0
10871.08518,1.0,0.0,0.0,4822.559803,0.0,0.0,0.166667,3.0,0.0,18000.0,2735.624602,2595.765441,0.0,12.0
8571.315438,1.0,0.0,0.0,6543.824302,0.0,0.0,0.5,15.0,0.0,10000.0,2274.349191,2222.681317,0.0,12.0
8341.513474,1.0,2265.38,3144.93,0.0,0.5,1.0,0.0,0.0,111.0,11100.0,4058.304036,2575.6226,0.0,12.0
5905.955278,1.0,1642.94,0.0,2154.9416920000003,0.333333,0.0,0.416667,5.0,4.0,12200.0,1439.105644,1429.5206640000001,0.0,12.0
7579.855748999999,1.0,1583.96,2960.74,470.69043099999993,0.5,1.0,0.166667,5.0,54.0,11500.0,1967.6043359999999,1955.832192,0.0,12.0
6023.720208,1.0,432.25,749.83,4295.168396,0.083333,0.833333,0.083333,5.0,20.0,10000.0,3888.521014,1405.441642,0.0,12.0
6533.312256,1.0,234.39,269.94,2308.315512,0.166667,0.5,0.25,5.0,8.0,11000.0,1670.6627,1498.484584,0.0,12.0
7595.246990000001,1.0,1196.98,225.14,4798.127161,0.333333,0.5,0.666667,14.0,23.0,10000.0,2283.4686030000003,2631.2545649999997,0.0,12.0
6100.396015,1.0,0.0,0.0,5312.9224030000005,0.0,0.0,0.666667,13.0,0.0,12000.0,1460.027383,1465.870504,0.0,12.0
8161.84873,1.0,4986.43,532.57,0.0,1.0,0.583333,0.0,0.0,91.0,9000.0,3723.833142,4650.41017,0.0,12.0
